V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51
108,108,108,108,108,111,108,108,105,105,96,87,96,108,114,114,114,117,117,117,117,117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,1
108,108,108,108,111,108,108,105,105,96,87,96,108,114,114,114,117,117,117,117,117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,1
108,108,108,111,108,108,105,105,96,87,96,108,114,114,114,117,117,117,117,117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,1
108,108,111,108,108,105,105,96,87,96,108,114,114,114,117,117,117,117,117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,1
108,111,108,108,105,105,96,87,96,108,114,114,114,117,117,117,117,117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,1
111,108,108,105,105,96,87,96,108,114,114,114,117,117,117,117,117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,1
108,108,105,105,96,87,96,108,114,114,114,117,117,117,117,117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,1
108,105,105,96,87,96,108,114,114,114,117,117,117,117,117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,1
105,105,96,87,96,108,114,114,114,117,117,117,117,117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,1
105,96,87,96,108,114,114,114,117,117,117,117,117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,1
96,87,96,108,114,114,114,117,117,117,117,117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,1
87,96,108,114,114,114,117,117,117,117,117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,1
96,108,114,114,114,117,117,117,117,117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,1
108,114,114,114,117,117,117,117,117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,1
114,114,114,117,117,117,117,117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,1
114,114,117,117,117,117,117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,1
114,117,117,117,117,117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,1
117,117,117,117,117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,1
117,117,117,117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,1
117,117,117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,1
117,117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,1
117,117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,1
117,117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,1
117,117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,1
117,117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,1
117,117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,1
117,117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,1
117,117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,1
117,114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,1
114,114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,1
114,114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,1
114,117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,1
117,114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,1
114,114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,1
114,114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,1
114,114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,1
114,114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,1
114,114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,1
114,114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,1
114,114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,1
114,117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,1
117,114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,1
114,114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,1
114,117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,1
117,111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,1
111,105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,1
105,102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,1
102,105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,1
105,108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,1
108,111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,1
111,111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,1
111,105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,1
105,102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,1
102,99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,1
99,99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,1
99,99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,1
99,99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,1
99,99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,1
99,99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,1
99,96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,1
96,96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,1
96,96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,1
96,99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,1
99,99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,1
99,96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,1
96,96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,1
96,96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,1
96,96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,1
96,93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,1
93,93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,1
93,93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,1
93,96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,1
96,96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,1
96,96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,1
96,99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,1
99,99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,1
99,99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,1
99,102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,1
102,105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,1
105,108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,1
108,99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,1
99,93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,1
93,96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,114,1
96,99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,114,117,1
99,105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,114,117,117,1
105,108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,114,117,117,114,1
108,105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,114,117,117,114,111,1
105,108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,114,117,117,114,111,114,1
108,111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,114,117,117,114,111,114,111,1
111,114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,114,117,117,114,111,114,111,108,1
114,117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,114,117,117,114,111,114,111,108,105,1
117,114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,114,117,117,114,111,114,111,108,105,102,1
114,114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,114,117,117,114,111,114,111,108,105,102,102,1
114,111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,114,117,117,114,111,114,111,108,105,102,102,102,1
111,111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,114,117,117,114,111,114,111,108,105,102,102,102,102,1
111,111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,114,117,117,114,111,114,111,108,105,102,102,102,102,102,1
111,105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,114,117,117,114,111,114,111,108,105,102,102,102,102,102,102,1
105,111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,114,117,117,114,111,114,111,108,105,102,102,102,102,102,102,105,1
111,105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,114,117,117,114,111,114,111,108,105,102,102,102,102,102,102,105,105,1
105,108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,114,117,117,114,111,114,111,108,105,102,102,102,102,102,102,105,105,102,1
108,111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,114,117,117,114,111,114,111,108,105,102,102,102,102,102,102,105,105,102,102,1
111,111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,114,117,117,114,111,114,111,108,105,102,102,102,102,102,102,105,105,102,102,105,1
111,111,108,105,102,102,102,102,99,102,102,102,102,102,102,102,99,99,99,99,96,99,105,111,111,102,105,93,111,114,117,117,114,111,114,111,108,105,102,102,102,102,102,102,105,105,102,102,105,105,1
